ETGD0018,5-Dec-16 7:00:00,1.050
Modem Signal,5-Dec-16 7:00:18,74.000
ETGD0018,5-Dec-16 7:05:00,1.040
Modem Signal,5-Dec-16 7:06:47,70.000
ETGD0018,5-Dec-16 7:10:00,1.040
ETGD0018,5-Dec-16 7:15:00,1.050
ETGD0018,5-Dec-16 7:20:00,1.050
ETGD0018,5-Dec-16 7:25:00,1.060
ETGD0018,5-Dec-16 7:30:00,1.030
ETGD0018,5-Dec-16 7:35:00,0.930
ETGD0018,5-Dec-16 7:40:00,0.600
ETGD0018,5-Dec-16 7:45:00,0.160
ETGD0018,5-Dec-16 7:50:00,0.020
ETGD0018,5-Dec-16 7:55:00,0.010
ETGD0018,5-Dec-16 8:00:00,0.010
ETGD0018,5-Dec-16 8:05:00,0.030
ETGD0018,5-Dec-16 8:10:00,0.010
ETGD0018,5-Dec-16 8:15:00,0.010
ETGD0018,5-Dec-16 8:20:00,0.010
ETGD0018,5-Dec-16 8:25:00,0.010
ETGD0018,5-Dec-16 8:30:00,0.000
ETGD0018,5-Dec-16 8:35:00,0.010
ETGD0018,5-Dec-16 8:40:00,0.010
ETGD0018,5-Dec-16 8:45:00,0.000
ETGD0018,5-Dec-16 8:50:00,0.010
ETGD0018,5-Dec-16 8:55:00,0.010
ETGD0018,5-Dec-16 9:00:00,0.000
ETGD0018,5-Dec-16 9:05:00,0.010
ETGD0018,5-Dec-16 9:10:00,0.010
ETGD0018,5-Dec-16 9:15:00,0.010
ETGD0018,5-Dec-16 9:20:00,0.000
ETGD0018,5-Dec-16 9:25:00,0.000
ETGD0018,5-Dec-16 9:30:00,0.000
ETGD0018,5-Dec-16 9:35:00,0.000
ETGD0018,5-Dec-16 9:40:00,0.000
ETGD0018,5-Dec-16 9:45:00,0.000
ETGD0018,5-Dec-16 9:50:00,0.010
ETGD0018,5-Dec-16 9:55:00,0.000
ETGD0018,5-Dec-16 10:00:00,0.000
ETGD0018,5-Dec-16 10:05:00,0.000
ETGD0018,5-Dec-16 10:10:00,0.000
ETGD0018,5-Dec-16 10:15:00,0.000
ETGD0018,5-Dec-16 10:20:00,0.030
ETGD0018,5-Dec-16 10:25:00,0.020
ETGD0018,5-Dec-16 10:30:00,0.000
ETGD0018,5-Dec-16 10:35:00,0.010
ETGD0018,5-Dec-16 10:40:00,0.010
ETGD0018,5-Dec-16 10:45:00,0.010
ETGD0018,5-Dec-16 10:50:00,0.010
ETGD0018,5-Dec-16 10:55:00,0.020
ETGD0018,5-Dec-16 11:00:00,0.000
ETGD0018,5-Dec-16 11:05:00,0.000
ETGD0018,5-Dec-16 11:10:00,0.020
ETGD0018,5-Dec-16 11:15:00,0.010
ETGD0018,5-Dec-16 11:20:00,0.000
ETGD0018,5-Dec-16 11:25:00,0.000
ETGD0018,5-Dec-16 11:30:00,0.000
ETGD0018,5-Dec-16 11:35:00,0.000
ETGD0018,5-Dec-16 11:40:00,0.000
ETGD0018,5-Dec-16 11:45:00,0.000
ETGD0018,5-Dec-16 11:50:00,0.000
ETGD0018,5-Dec-16 11:55:00,0.000
ETGD0018,5-Dec-16 12:00:00,0.000
ETGD0018,5-Dec-16 12:05:00,0.010
ETGD0018,5-Dec-16 12:10:00,0.000
ETGD0018,5-Dec-16 12:15:00,0.010
ETGD0018,5-Dec-16 12:20:00,0.020
ETGD0018,5-Dec-16 12:25:00,0.000
ETGD0018,5-Dec-16 12:30:00,0.010
ETGD0018,5-Dec-16 12:35:00,0.000
ETGD0018,5-Dec-16 12:40:00,0.040
ETGD0018,5-Dec-16 12:45:00,0.040
ETGD0018,5-Dec-16 12:50:00,0.000
ETGD0018,5-Dec-16 12:55:00,0.020
ETGD0018,5-Dec-16 13:00:00,0.040
ETGD0018,5-Dec-16 13:05:00,0.010
ETGD0018,5-Dec-16 13:10:00,0.010
ETGD0018,5-Dec-16 13:15:00,0.000
ETGD0018,5-Dec-16 13:20:00,0.000
ETGD0018,5-Dec-16 13:25:00,0.010
ETGD0018,5-Dec-16 13:30:00,0.000
ETGD0018,5-Dec-16 13:35:00,0.000
ETGD0018,5-Dec-16 13:40:00,0.010
ETGD0018,5-Dec-16 13:45:00,0.000
ETGD0018,5-Dec-16 13:50:00,0.000
ETGD0018,5-Dec-16 13:55:00,0.000
ETGD0018,5-Dec-16 14:00:00,0.000
ETGD0018,5-Dec-16 14:05:00,0.000
ETGD0018,5-Dec-16 14:10:00,0.010
ETGD0018,5-Dec-16 14:15:00,0.010
ETGD0018,5-Dec-16 14:20:00,0.030
ETGD0018,5-Dec-16 14:25:00,0.000
ETGD0018,5-Dec-16 14:30:00,0.000
ETGD0018,5-Dec-16 14:35:00,0.000
ETGD0018,5-Dec-16 14:40:00,0.000
ETGD0018,5-Dec-16 14:45:00,0.000
ETGD0018,5-Dec-16 14:50:00,0.000
ETGD0018,5-Dec-16 14:55:00,0.000
ETGD0018,5-Dec-16 15:00:00,0.000
ETGD0018,5-Dec-16 15:05:00,0.020
ETGD0018,5-Dec-16 15:10:00,0.010
ETGD0018,5-Dec-16 15:15:00,0.000
ETGD0018,5-Dec-16 15:20:00,0.000
ETGD0018,5-Dec-16 15:25:00,0.000
ETGD0018,5-Dec-16 15:30:00,0.000
ETGD0018,5-Dec-16 15:35:00,0.000
ETGD0018,5-Dec-16 15:40:00,0.000
ETGD0018,5-Dec-16 15:45:00,0.000
ETGD0018,5-Dec-16 15:50:00,0.000
ETGD0018,5-Dec-16 15:55:00,0.000
ETGD0018,5-Dec-16 16:00:00,0.000
ETGD0018,5-Dec-16 16:05:00,0.000
ETGD0018,5-Dec-16 16:10:00,0.000
ETGD0018,5-Dec-16 16:15:00,0.000
ETGD0018,5-Dec-16 16:20:00,0.000
ETGD0018,5-Dec-16 16:25:00,0.000
ETGD0018,5-Dec-16 16:30:00,0.000
ETGD0018,5-Dec-16 16:35:00,0.000
ETGD0018,5-Dec-16 16:40:00,0.000
ETGD0018,5-Dec-16 16:45:00,0.000
ETGD0018,5-Dec-16 16:50:00,0.000
ETGD0018,5-Dec-16 16:55:00,0.000
ETGD0018,5-Dec-16 17:00:00,0.000
ETGD0018,5-Dec-16 17:05:00,0.000
ETGD0018,5-Dec-16 17:10:00,0.000
ETGD0018,5-Dec-16 17:15:00,0.000
ETGD0018,5-Dec-16 17:20:00,0.000
ETGD0018,5-Dec-16 17:25:00,0.000
ETGD0018,5-Dec-16 17:30:00,0.000
ETGD0018,5-Dec-16 17:35:00,0.000
ETGD0018,5-Dec-16 17:40:00,0.000
ETGD0018,5-Dec-16 17:45:00,0.000
ETGD0018,5-Dec-16 17:50:00,0.000
ETGD0018,5-Dec-16 17:55:00,0.000
ETGD0018,5-Dec-16 18:00:00,0.000
ETGD0018,5-Dec-16 18:05:00,0.000
ETGD0018,5-Dec-16 18:10:00,0.000
ETGD0018,5-Dec-16 18:15:00,0.000
ETGD0018,5-Dec-16 18:20:00,0.000
ETGD0018,5-Dec-16 18:25:00,0.000
ETGD0018,5-Dec-16 18:30:00,0.000
ETGD0018,5-Dec-16 18:35:00,0.000
ETGD0018,5-Dec-16 18:40:00,0.000
ETGD0018,5-Dec-16 18:45:00,0.000
ETGD0018,5-Dec-16 18:50:00,0.000
ETGD0018,5-Dec-16 18:55:00,0.000
ETGD0018,5-Dec-16 19:00:00,0.000
ETGD0018,5-Dec-16 19:05:00,0.000
ETGD0018,5-Dec-16 19:10:00,0.000
ETGD0018,5-Dec-16 19:15:00,0.000
ETGD0018,5-Dec-16 19:20:00,0.000
ETGD0018,5-Dec-16 19:25:00,0.000
ETGD0018,5-Dec-16 19:30:00,0.000
ETGD0018,5-Dec-16 19:35:00,0.000
ETGD0018,5-Dec-16 19:40:00,0.000
ETGD0018,5-Dec-16 19:45:00,0.000
ETGD0018,5-Dec-16 19:50:00,0.000
ETGD0018,5-Dec-16 19:55:00,0.000
ETGD0018,5-Dec-16 20:00:00,0.000
ETGD0018,5-Dec-16 20:05:00,0.000
ETGD0018,5-Dec-16 20:10:00,0.000
ETGD0018,5-Dec-16 20:15:00,0.000
ETGD0018,5-Dec-16 20:20:00,0.000
ETGD0018,5-Dec-16 20:25:00,0.000
ETGD0018,5-Dec-16 20:30:00,0.000
ETGD0018,5-Dec-16 20:35:00,0.000
ETGD0018,5-Dec-16 20:40:00,0.000
ETGD0018,5-Dec-16 20:45:00,0.000
ETGD0018,5-Dec-16 20:50:00,0.000
ETGD0018,5-Dec-16 20:55:00,0.000
ETGD0018,5-Dec-16 21:00:00,0.000
ETGD0018,5-Dec-16 21:05:00,0.000
ETGD0018,5-Dec-16 21:10:00,0.000
ETGD0018,5-Dec-16 21:15:00,0.000
ETGD0018,5-Dec-16 21:20:00,0.000
ETGD0018,5-Dec-16 21:25:00,0.000
ETGD0018,5-Dec-16 21:30:00,0.000
ETGD0018,5-Dec-16 21:35:00,0.000
ETGD0018,5-Dec-16 21:40:00,0.000
ETGD0018,5-Dec-16 21:45:00,0.000
ETGD0018,5-Dec-16 21:50:00,0.000
ETGD0018,5-Dec-16 21:55:00,0.000
ETGD0018,5-Dec-16 22:00:00,0.000
ETGD0018,5-Dec-16 22:05:00,0.000
ETGD0018,5-Dec-16 22:10:00,0.000
ETGD0018,5-Dec-16 22:15:00,0.000
ETGD0018,5-Dec-16 22:20:00,0.000
ETGD0018,5-Dec-16 22:25:00,0.000
ETGD0018,5-Dec-16 22:30:00,0.000
ETGD0018,5-Dec-16 22:35:00,0.000
ETGD0018,5-Dec-16 22:40:00,0.000
ETGD0018,5-Dec-16 22:45:00,0.000
ETGD0018,5-Dec-16 22:50:00,0.000
ETGD0018,5-Dec-16 22:55:00,0.000
ETGD0018,5-Dec-16 23:00:00,0.000
ETGD0018,5-Dec-16 23:05:00,0.000
ETGD0018,5-Dec-16 23:10:00,0.000
ETGD0018,5-Dec-16 23:15:00,0.000
ETGD0018,5-Dec-16 23:20:00,0.000
ETGD0018,5-Dec-16 23:25:00,0.000
ETGD0018,5-Dec-16 23:30:00,0.000
ETGD0018,5-Dec-16 23:35:00,0.000
ETGD0018,5-Dec-16 23:40:00,0.000
ETGD0018,5-Dec-16 23:45:00,0.000
ETGD0018,5-Dec-16 23:50:00,0.000
ETGD0018,5-Dec-16 23:55:00,0.000
ETGD0018,6-Dec-16 0:00:00,0.000
ETGD0018_reading,6-Dec-16 0:00:00,2825.000
External Power Vol_reading,6-Dec-16 0:00:00,0.019
Battery 1 Voltage_reading,6-Dec-16 0:00:00,7.324
Battery 2 Voltage_reading,6-Dec-16 0:00:00,6.640
System Temp_reading,6-Dec-16 0:00:00,23.000
ETGD0018,6-Dec-16 0:05:00,0.000
ETGD0018,6-Dec-16 0:10:00,0.000
ETGD0018,6-Dec-16 0:15:00,0.000
ETGD0018,6-Dec-16 0:20:00,0.000
ETGD0018,6-Dec-16 0:25:00,0.000
ETGD0018,6-Dec-16 0:30:00,0.000
ETGD0018,6-Dec-16 0:35:00,0.000
ETGD0018,6-Dec-16 0:40:00,0.000
ETGD0018,6-Dec-16 0:45:00,0.000
ETGD0018,6-Dec-16 0:50:00,0.000
ETGD0018,6-Dec-16 0:55:00,0.000
ETGD0018,6-Dec-16 1:00:00,0.000
ETGD0018,6-Dec-16 1:05:00,0.000
ETGD0018,6-Dec-16 1:10:00,0.000
ETGD0018,6-Dec-16 1:15:00,0.000
ETGD0018,6-Dec-16 1:20:00,0.000
ETGD0018,6-Dec-16 1:25:00,0.000
ETGD0018,6-Dec-16 1:30:00,0.000
ETGD0018,6-Dec-16 1:35:00,0.000
ETGD0018,6-Dec-16 1:40:00,0.000
ETGD0018,6-Dec-16 1:45:00,0.000
ETGD0018,6-Dec-16 1:50:00,0.000
ETGD0018,6-Dec-16 1:55:00,0.000
ETGD0018,6-Dec-16 2:00:00,0.000
ETGD0018,6-Dec-16 2:05:00,0.000
ETGD0018,6-Dec-16 2:10:00,0.000
ETGD0018,6-Dec-16 2:15:00,0.000
ETGD0018,6-Dec-16 2:20:00,0.000
ETGD0018,6-Dec-16 2:25:00,0.000
ETGD0018,6-Dec-16 2:30:00,0.000
ETGD0018,6-Dec-16 2:35:00,0.010
